event_id,timestamp,user_id,user_name,role,department,source_ip,city,country,device_type,login_method,action,service,status,session_duration_min,bytes_transferred,is_anomaly,anomaly_type,risk_score,incident_id,attack_stage,benign_edge_case
7c87caa1-ec41-44a2-a3c7-d3807e8b4149,2026-08-06 15:08:05.037381,u0009,Morgan Carlson PhD,Finance Analyst,Data,171.237.159.223,Frankfurt,Germany,Mobile-iOS,mfa,cloudwatch_view,CloudWatch,success,6.8,6061364,0,none,2.1,,none,none
6ed47eb8-b53a-4982-9e20-1b62bf316d11,2026-08-06 15:09:05.037381,u0022,Megan Daniels,Data Analyst,IT,171.237.162.70,Sydney,Australia,Laptop-Mac,password,s3_list,S3,success,13.5,4611195,0,none,5.2,,none,none
3cac9f1a-63ae-46a3-8557-03a41bd18e95,2026-08-06 15:10:56.037381,u0039,Brett Shah,IT Admin,Engineering,151.118.71.251,Toronto,Canada,Laptop-Windows,sso,lambda_invoke,Lambda,success,19.9,4958268,0,none,4.6,,none,none
51301eac-5f08-40c3-8c85-aa2bff934215,2026-08-06 15:13:46.037381,u0029,Marissa Howard,Contractor,Data,152.104.139.157,Toronto,Canada,Laptop-Mac,sso,dashboard_view,CloudWatch,success,0.3,4022833,0,none,10.4,,none,none
0c0e9bbd-8155-4f10-8454-8d915cafbe74,2026-08-06 15:14:34.037381,u0026,Nathan Marshall,Contractor,Engineering,76.158.110.181,New York,USA,Laptop-Mac,password,file_download,S3,success,34.8,39518,0,none,7.0,,none,none
4fe27781-6fae-4fe7-b12a-c54782be3207,2026-08-06 15:15:56.037381,u0022,Megan Daniels,Data Analyst,IT,171.237.162.70,Sydney,Australia,Laptop-Mac,mfa,s3_read,S3,success,6.6,5550694,0,none,10.2,,none,none
2c024ad2-7d43-447f-8092-bdaa226cb190,2026-08-06 15:16:36.037381,u0020,Jacob Davidson MD,HR Specialist,Operations,212.5.113.118,Toronto,Canada,Linux-Workstation,mfa,dashboard_view,CloudWatch,success,13.0,3228600,0,none,12.2,,none,none
3f3e84b0-e07c-4694-af38-433093048c2e,2026-08-06 15:17:44.037381,u0019,Jessica Kelly,Contractor,Engineering,169.243.174.38,Sydney,Australia,Linux-Workstation,mfa,rds_query,RDS,success,15.6,4992679,0,none,0.7,,none,none
7229e0f9-19e5-4d53-b901-147826219211,2026-08-06 15:18:50.037381,u0006,Daniel Smith,Data Analyst,Sales,52.8.218.0,Mumbai,India,Linux-Workstation,password,rds_query,RDS,success,21.8,4698056,0,none,1.2,,none,none
e9456a67-0d04-47c8-bf00-484f6e46b9f6,2026-08-06 15:20:00.037381,u0010,Cassandra Anderson,Data Analyst,HR,192.74.24.243,London,UK,Linux-Workstation,password,rds_query,RDS,success,10.6,4768267,0,none,13.2,,none,none
334916d6-f778-43b2-a639-cb60f3cf7c0f,2026-08-06 15:25:20.037381,u0030,Olivia Pacheco,DevOps Engineer,Data,214.206.218.93,Sydney,Australia,Laptop-Windows,password,file_download,S3,success,11.7,4253232,1,new_device_new_geo,73.2,,none,none
64a965ab-65a1-49e2-8933-fd999384fb1a,2026-08-06 15:29:54.037381,u0024,Steven Perez,Contractor,HR,222.131.179.36,London,UK,Mobile-iOS,mfa,dashboard_view,CloudWatch,success,48.7,5357491,0,none,13.1,,none,none
3e802da8-1903-4990-96f5-50c150b32bd0,2026-08-06 15:30:12.037381,u0027,Robert Strickland,Sales Rep,HR,212.233.122.87,New York,USA,Laptop-Windows,sso,login,AuthService,success,3.3,3022383,0,none,6.5,,none,none
356df6db-1c71-4b4a-91b0-7a73e5112ae1,2026-08-06 15:31:24.037381,u0012,Brittany Fritz,Software Engineer,Operations,223.119.225.191,Frankfurt,Germany,Mobile-Android,sso,s3_list,S3,success,63.3,2943502,0,none,5.1,,none,none
99dd1401-1d3d-426f-bd12-fae81449c204,2026-08-06 15:34:18.037381,u0032,David Perez,Data Analyst,Data,171.151.166.13,New York,USA,Laptop-Mac,mfa,s3_read,S3,success,34.4,4137510,0,none,11.1,,none,none
3cb0da1c-27ac-473f-9b7f-f125408c48ae,2026-08-06 15:36:51.037381,u0038,Dr. Jeanette Spence,Software Engineer,Finance,57.189.14.231,Frankfurt,Germany,Laptop-Windows,sso,s3_list,S3,success,24.9,4761397,0,none,13.0,,none,none
bc7267a1-a2d9-4cbe-842e-aab0f47a6478,2026-08-06 15:38:08.037381,u0029,Marissa Howard,Contractor,Data,152.104.139.157,Toronto,Canada,Laptop-Mac,mfa,ec2_describe,EC2,success,15.1,4164843,0,none,7.6,,none,none
93ebe106-87ed-4988-ac6b-5cfe1c8da087,2026-08-06 15:41:36.037381,u0006,Daniel Smith,Data Analyst,Sales,52.8.218.0,Mumbai,India,Linux-Workstation,mfa,ec2_describe,EC2,success,10.6,5373620,0,none,11.0,,none,none
61c5bc39-bb8d-4df9-bdb3-3695d016bb01,2026-08-06 15:46:28.037381,u0039,Brett Shah,IT Admin,Engineering,151.118.71.251,Toronto,Canada,Laptop-Windows,mfa,ec2_describe,EC2,success,31.4,5430128,0,none,11.8,,none,none
6af258e0-7663-4a81-a5de-102be171e6c8,2026-08-06 15:48:26.037381,u0014,Crystal Dunn,IT Admin,Data,59.130.174.65,Toronto,Canada,Linux-Workstation,password,s3_read,S3,success,8.8,5016403,0,none,1.7,,none,none
30dfc03e-cb77-40ad-ac7a-42855d163d1c,2026-08-06 15:49:23.037381,u0035,Oscar Bailey,DevOps Engineer,Sales,157.167.69.162,Sao Paulo,Brazil,Laptop-Mac,sso,file_download,S3,success,1.7,1148755,0,none,9.1,,none,none
8ada947d-f733-460f-8e2e-11c7b3146a26,2026-08-06 15:49:44.037381,u0006,Daniel Smith,Data Analyst,Sales,52.8.218.0,Mumbai,India,Linux-Workstation,password,s3_list,S3,success,14.4,5857817,0,none,3.0,,none,none
716f6eec-e443-4514-ba38-8b854b275554,2026-08-06 15:51:57.037381,u0020,Jacob Davidson MD,HR Specialist,Operations,212.5.113.118,Toronto,Canada,Linux-Workstation,mfa,cloudwatch_view,CloudWatch,success,12.5,3521763,0,none,5.6,,none,none
ff447275-fc0d-46fc-ad2e-41f89c07b9b4,2026-08-06 15:54:15.037381,u0034,Vickie Jackson,Data Analyst,Engineering,107.176.90.168,Toronto,Canada,Laptop-Windows,sso,ec2_describe,EC2,success,8.7,1696854,0,none,0.2,,none,none
ef7afc84-9cb3-431f-be91-6ba249b52891,2026-08-06 15:54:59.037381,u0035,Oscar Bailey,DevOps Engineer,Sales,157.167.69.162,Sao Paulo,Brazil,Laptop-Mac,mfa,s3_read,S3,success,29.3,2823579,0,none,2.3,,none,none
e4a9ef9d-99ec-40cb-8328-8536aa70f547,2026-08-06 15:56:11.037381,u0027,Robert Strickland,Sales Rep,HR,212.233.122.87,New York,USA,Laptop-Windows,password,dashboard_view,CloudWatch,success,29.8,2980066,0,none,2.6,,none,none
5a2f4763-4393-4792-974f-3185dde2d38b,2026-08-06 15:58:54.037381,u0037,Cynthia Lozano,Contractor,Data,151.156.82.71,New York,USA,Mobile-iOS,mfa,lambda_invoke,Lambda,success,6.5,4941032,0,none,7.4,,none,none
2f617529-b81a-4a86-8b90-82433e89e182,2026-08-06 16:00:09.037381,u0012,Brittany Fritz,Software Engineer,Operations,223.119.225.191,Frankfurt,Germany,Mobile-Android,password,lambda_invoke,Lambda,success,11.8,2609885,0,none,5.6,,none,none
c02b6102-6bb6-4601-9108-78d80c0eff49,2026-08-06 16:00:19.037381,u0024,Steven Perez,Contractor,HR,222.131.179.36,London,UK,Mobile-iOS,mfa,s3_read,S3,success,5.5,4759852,0,none,11.4,,none,none
033ad077-4d14-4d08-8f0a-c3b058f99f67,2026-08-06 16:03:20.037381,u0031,Holly Callahan,DevOps Engineer,Sales,44.54.83.21,Singapore,Singapore,Laptop-Windows,password,file_download,S3,success,16.0,2935158,0,none,11.0,,none,none
6a9eec9f-c3eb-4925-967a-ecf4f9d3eadb,2026-08-06 16:03:50.037381,u0001,Andrew Howell,Data Analyst,HR,66.127.174.231,Tokyo,Japan,Laptop-Windows,password,cloudwatch_view,CloudWatch,success,6.3,1207688,0,none,8.4,,none,none
8e7fa6fd-a64b-4d37-b1a8-994f17c0cf3f,2026-08-06 16:05:36.037381,u0036,Ashley Park,DevOps Engineer,Engineering,149.116.108.127,Tokyo,Japan,Mobile-iOS,password,lambda_invoke,Lambda,success,17.7,5265957,0,none,9.4,,none,none
4c054f0a-1ea0-4d64-928c-9337211cd7c5,2026-08-06 16:06:07.037381,u0018,George Vazquez,HR Specialist,Operations,183.246.57.251,Frankfurt,Germany,Laptop-Windows,password,ec2_describe,EC2,success,13.1,1636022,0,none,2.8,,none,none
bf65ff4c-d091-4026-ba59-998d00042869,2026-08-06 16:10:43.037381,u0021,Ernest Foster,IT Admin,HR,159.108.92.74,Toronto,Canada,Laptop-Windows,sso,lambda_invoke,Lambda,success,40.3,553709,0,none,11.5,,none,none
5eb8dd36-88f3-42f8-b98b-bbd749a6a405,2026-08-06 16:12:05.037381,u0012,Brittany Fritz,Software Engineer,Operations,223.119.225.191,Frankfurt,Germany,Mobile-Android,mfa,dashboard_view,CloudWatch,success,6.3,1831825,0,none,6.2,,none,none
95e739a5-02f3-49d2-9c56-93aac956a72c,2026-08-06 16:15:35.037381,u0013,Joe Horn,Finance Analyst,Data,176.179.217.232,Sao Paulo,Brazil,Mobile-Android,password,rds_query,RDS,success,11.6,2951710,0,none,5.9,,none,none
0a11b05d-43ff-437f-a2bc-3e272b30dce4,2026-08-06 16:18:27.037381,u0015,Scott Martin,DevOps Engineer,IT,221.82.129.191,New York,USA,Laptop-Mac,password,s3_read,S3,success,17.4,1504292,0,none,8.4,,none,none
3415361a-dd45-4b77-93d3-f6bbc9a92625,2026-08-06 16:24:30.037381,u0014,Crystal Dunn,IT Admin,Data,59.130.174.65,Toronto,Canada,Linux-Workstation,mfa,s3_list,S3,success,4.0,5625727,0,none,7.6,,none,none
e8a58de4-186f-485a-8066-7939fe8905a8,2026-08-06 16:25:33.037381,u0002,Jeremy Robinson,Sales Rep,HR,153.99.205.140,Lagos,Nigeria,Laptop-Windows,mfa,s3_list,S3,success,9.7,2745939,0,none,12.5,,none,none
78024d22-8ee4-4eaf-8070-caeea7787f3c,2026-08-06 16:25:42.037381,u0004,Todd Price,HR Specialist,Data,126.58.34.53,New York,USA,Mobile-iOS,mfa,cloudwatch_view,CloudWatch,success,16.2,3625957,0,none,0.4,,none,none
59de26c8-b729-431b-b165-ddb2f45a5003,2026-08-06 16:35:11.037381,u0030,Olivia Pacheco,DevOps Engineer,Data,199.160.175.85,Mumbai,India,Laptop-Windows,sso,lambda_invoke,Lambda,success,19.2,3814966,0,none,4.9,,none,none
d41edb7c-3c0a-4267-a4ac-10e5ce040534,2026-08-06 16:35:21.037381,u0027,Robert Strickland,Sales Rep,HR,212.233.122.87,New York,USA,Laptop-Windows,password,file_download,S3,success,8.3,2519738,0,none,8.0,,none,none
2d5f7edd-4762-49de-bd14-c6b488d792c0,2026-08-06 16:35:50.037381,u0001,Andrew Howell,Data Analyst,HR,66.127.174.231,Tokyo,Japan,Laptop-Windows,sso,login,AuthService,success,26.8,1940445,0,none,8.6,,none,none
a2f03106-ab47-4ee1-b047-b9c51bd59927,2026-08-06 16:37:36.037381,u0027,Robert Strickland,Sales Rep,HR,212.233.122.87,New York,USA,Laptop-Windows,mfa,login,AuthService,success,13.2,2937080,0,none,0.7,,none,none
30ecdc68-da74-4ea4-8e55-5df4868ceab9,2026-08-06 16:38:11.037381,u0036,Ashley Park,DevOps Engineer,Engineering,149.116.108.127,Tokyo,Japan,Mobile-iOS,mfa,s3_list,S3,success,9.9,4000011,0,none,3.5,,none,none
5d05fe05-3ecb-47e2-8373-3a9b5d59e291,2026-08-06 16:40:08.037381,u0037,Cynthia Lozano,Contractor,Data,151.156.82.71,New York,USA,Mobile-iOS,mfa,s3_list,S3,success,37.8,4913293,0,none,12.0,,none,none
6c7c9276-9c2c-4407-ab78-bb599948dab8,2026-08-06 16:40:12.037381,u0011,Angela Hodges,DevOps Engineer,IT,29.14.24.6,Toronto,Canada,Laptop-Mac,sso,lambda_invoke,Lambda,success,5.8,2175402,0,none,14.6,,none,none
1b109d3a-1320-4913-ad9d-6ce7526c5729,2026-08-06 16:40:30.037381,u0016,Brian Brown,Data Analyst,Data,156.243.71.204,London,UK,Mobile-Android,sso,s3_read,S3,success,11.8,4823185,0,none,9.0,,none,none
39f9e5bc-c027-475d-9d44-c1bf4111afe3,2026-08-06 16:45:23.037381,u0034,Vickie Jackson,Data Analyst,Engineering,107.176.90.168,Toronto,Canada,Laptop-Windows,password,s3_list,S3,success,24.1,1315344,0,none,12.6,,none,none
a95ccf66-7c21-4c9c-bdb2-2c55558de67d,2026-08-06 16:47:31.037381,u0035,Oscar Bailey,DevOps Engineer,Sales,157.167.69.162,Sao Paulo,Brazil,Laptop-Mac,sso,login,AuthService,success,9.7,1616782,0,none,10.7,,none,none
edc6200b-f431-403b-bcc8-29cb2703bf37,2026-08-06 16:51:24.037381,u0032,David Perez,Data Analyst,Data,171.151.166.13,New York,USA,Laptop-Mac,sso,login,AuthService,success,4.3,4019496,0,none,4.5,,none,none
55db7919-c039-4e54-bc2d-3a7e679bb8e0,2026-08-06 16:52:12.037381,u0004,Todd Price,HR Specialist,Data,126.58.34.53,New York,USA,Mobile-iOS,mfa,cloudwatch_view,CloudWatch,success,17.3,3882504,0,none,10.3,,none,none
3cd96e2c-f6eb-49e6-8dec-11369ed7afad,2026-08-06 16:52:28.037381,u0007,Cynthia Smith,Sales Rep,Finance,216.118.24.252,Mumbai,India,Laptop-Windows,sso,rds_query,RDS,success,12.7,1156492,0,none,6.4,,none,none
f922bad7-3dad-440e-8ece-ccadc7b15abd,2026-08-06 16:54:30.037381,u0032,David Perez,Data Analyst,Data,171.151.166.13,New York,USA,Laptop-Mac,sso,lambda_invoke,Lambda,success,8.4,3877148,0,none,1.8,,none,none
79b7c74a-cb37-494a-b840-9cdfaea7da47,2026-08-06 16:59:20.037381,u0008,Crystal Torres,Sales Rep,Operations,121.95.68.69,Mumbai,India,Mobile-Android,password,s3_list,S3,success,40.3,5934751,0,none,8.2,,none,none
e6fba761-d0ef-40f3-9806-bf0959f0b6db,2026-08-06 17:07:44.037381,u0019,Jessica Kelly,Contractor,Engineering,169.243.174.38,Sydney,Australia,Linux-Workstation,sso,dashboard_view,CloudWatch,success,7.4,6257688,0,none,6.8,,none,none
63281852-97ae-4962-8c71-02a43624ad4e,2026-08-06 17:11:16.037381,u0009,Morgan Carlson PhD,Finance Analyst,Data,171.237.159.223,Frankfurt,Germany,Mobile-iOS,mfa,s3_list,S3,success,15.3,6530072,0,none,5.1,,none,none
8469cee2-8e9e-424b-928f-ff8957b4b13f,2026-08-06 17:13:22.037381,u0014,Crystal Dunn,IT Admin,Data,59.130.174.65,Toronto,Canada,Linux-Workstation,sso,dashboard_view,CloudWatch,success,9.8,5069281,0,none,2.6,,none,none
3689e1e3-2543-414b-8d74-44cc678257b1,2026-08-06 17:16:04.037381,u0009,Morgan Carlson PhD,Finance Analyst,Data,171.237.159.223,Frankfurt,Germany,Mobile-iOS,mfa,s3_read,S3,success,9.5,5048210,0,none,5.0,,none,none
455d7574-a6f3-417f-b4e6-0a0ba285dea5,2026-08-06 17:18:58.037381,u0015,Scott Martin,DevOps Engineer,IT,221.82.129.191,New York,USA,Laptop-Mac,mfa,dashboard_view,CloudWatch,success,31.6,2314195,0,none,0.3,,none,none
1e541636-8b0b-46ca-8b2c-b315870cab65,2026-08-06 17:19:12.037381,u0004,Todd Price,HR Specialist,Data,126.58.34.53,New York,USA,Mobile-iOS,mfa,s3_list,S3,success,43.1,3637255,0,none,13.5,,none,none
948dd07c-9b41-4a25-b710-4142df288612,2026-08-06 17:21:41.037381,u0008,Crystal Torres,Sales Rep,Operations,121.95.68.69,Mumbai,India,Mobile-Android,sso,lambda_invoke,Lambda,success,9.4,6082096,0,none,14.5,,none,none
891fedfc-8904-4738-b4e5-14c48407d6d8,2026-08-06 17:24:45.037381,u0036,Ashley Park,DevOps Engineer,Engineering,149.116.108.127,Tokyo,Japan,Mobile-iOS,sso,rds_query,RDS,success,12.3,4751040,0,none,14.0,,none,none
838e0a32-3184-49c3-b2f6-50d610603c96,2026-08-06 17:24:51.037381,u0025,Ralph Nichols,Sales Rep,Finance,48.85.132.183,Sydney,Australia,Mobile-Android,sso,s3_read,S3,success,4.2,5333174,0,none,4.2,,none,none
0f7f6cf1-f934-4217-a368-439f72bb0937,2026-08-06 17:29:03.037381,u0031,Holly Callahan,DevOps Engineer,Sales,44.54.83.21,Singapore,Singapore,Laptop-Windows,password,s3_list,S3,success,5.6,3132770,0,none,10.4,,none,none
b979777f-824b-4833-a0b4-c06273c377f1,2026-08-06 17:30:12.037381,u0027,Robert Strickland,Sales Rep,HR,212.233.122.87,New York,USA,Laptop-Windows,sso,lambda_invoke,Lambda,success,20.2,1782671,0,none,7.4,,none,none
35c3314b-072d-4a0b-83ef-a3fe4d6d54d9,2026-08-06 17:32:58.037381,u0034,Vickie Jackson,Data Analyst,Engineering,107.176.90.168,Toronto,Canada,Laptop-Windows,password,rds_query,RDS,failure,14.1,2464750,0,none,9.0,,none,none
885151fe-a8f2-4355-8c49-70542cee85ea,2026-08-06 17:36:09.037381,u0006,Daniel Smith,Data Analyst,Sales,52.8.218.0,Mumbai,India,Linux-Workstation,mfa,cloudwatch_view,CloudWatch,success,22.4,4705045,0,none,2.3,,none,none
1ad48ec5-7961-463b-abd5-4a6059d26cd0,2026-08-06 17:37:15.037381,u0015,Scott Martin,DevOps Engineer,IT,221.82.129.191,New York,USA,Laptop-Mac,password,s3_read,S3,success,38.0,1228154,0,none,12.6,,none,none
2e0d92ca-d523-44b7-bb94-d80d1c2b0187,2026-08-06 17:38:03.037381,u0029,Marissa Howard,Contractor,Data,152.104.139.157,Toronto,Canada,Laptop-Mac,mfa,rds_query,RDS,success,10.7,4376673,0,none,12.0,,none,none
85393dd2-82da-4afc-a724-dcaa14acc063,2026-08-06 17:41:18.037381,u0021,Ernest Foster,IT Admin,HR,159.108.92.74,Toronto,Canada,Laptop-Windows,sso,lambda_invoke,Lambda,success,24.1,617309,0,none,8.2,,none,none
7b460fc6-9a1e-4b66-9955-b5f288adc986,2026-08-06 17:42:35.037381,u0031,Holly Callahan,DevOps Engineer,Sales,44.54.83.21,Singapore,Singapore,Laptop-Windows,sso,file_download,S3,success,19.5,3335229,0,none,0.1,,none,none
b8f69a59-fbd6-4408-bd51-0c9708a63908,2026-08-06 17:43:43.037381,u0010,Cassandra Anderson,Data Analyst,HR,192.74.24.243,London,UK,Linux-Workstation,password,s3_list,S3,success,10.7,4728165,0,none,11.2,,none,none
64b9b1f2-f7b7-4b81-86cb-9ae6f6f5d4c7,2026-08-06 17:44:53.037381,u0000,Aaron Castillo,Data Analyst,Engineering,69.116.38.120,Sydney,Australia,Laptop-Mac,password,ec2_describe,EC2,success,16.2,1875703,0,none,4.5,,none,none
b79b505b-9203-4f24-a967-feab6dbc2582,2026-08-06 17:45:47.037381,u0009,Morgan Carlson PhD,Finance Analyst,Data,171.237.159.223,Frankfurt,Germany,Mobile-iOS,password,login,AuthService,success,5.0,7016824,0,none,9.3,,none,none
652c9421-34dd-4fa2-8509-d392fb8f85bc,2026-08-06 17:46:25.037381,u0015,Scott Martin,DevOps Engineer,IT,221.82.129.191,New York,USA,Laptop-Mac,mfa,cloudwatch_view,CloudWatch,success,19.4,831821,0,none,6.8,,none,none
a5993d02-676f-472f-bda1-c2d8e71e0d7f,2026-08-06 17:50:30.037381,u0004,Todd Price,HR Specialist,Data,126.58.34.53,New York,USA,Mobile-iOS,mfa,cloudwatch_view,CloudWatch,success,2.1,4328543,0,none,2.5,,none,none
e21750c5-dfab-4777-acd9-7645db16e908,2026-08-06 17:52:57.037381,u0012,Brittany Fritz,Software Engineer,Operations,223.119.225.191,Frankfurt,Germany,Mobile-Android,sso,login,AuthService,success,4.9,2056945,0,none,12.7,,none,none
4e678f8e-af92-4866-8879-27e611bd3f41,2026-08-06 17:55:54.037381,u0001,Andrew Howell,Data Analyst,HR,66.127.174.231,Tokyo,Japan,Laptop-Windows,mfa,s3_read,S3,success,35.2,3646232,0,none,5.8,,none,none
85c6244e-a716-43de-b8c6-e9b6d879ea46,2026-08-06 17:56:35.037381,u0004,Todd Price,HR Specialist,Data,126.58.34.53,New York,USA,Mobile-iOS,sso,s3_list,S3,success,11.4,4068861,0,none,1.9,,none,none
7c2607c0-fa5d-4e0f-9f26-5860fc0addc3,2026-08-06 17:58:36.037381,u0039,Brett Shah,IT Admin,Engineering,151.118.71.251,Toronto,Canada,Laptop-Windows,password,login,AuthService,success,29.9,6053764,0,none,8.0,,none,none
55f125c6-05c9-4c01-9ccd-8118f08955c8,2026-08-06 18:01:31.037381,u0022,Megan Daniels,Data Analyst,IT,171.237.162.70,Sydney,Australia,Laptop-Mac,mfa,dashboard_view,CloudWatch,success,4.2,5027302,0,none,6.0,,none,none
c136f2f4-0da7-43ef-a361-d278d1639fff,2026-08-06 18:01:44.037381,u0010,Cassandra Anderson,Data Analyst,HR,192.74.24.243,London,UK,Linux-Workstation,mfa,dashboard_view,CloudWatch,success,23.3,4895625,0,none,8.4,,none,none
b83e30f2-30a0-47ed-987c-d011d1cdcd94,2026-08-06 18:07:36.037381,u0000,Aaron Castillo,Data Analyst,Engineering,69.116.38.120,Sydney,Australia,Laptop-Mac,sso,ec2_describe,EC2,success,10.0,1762852,0,none,11.5,,none,none
d0bb19bd-eae4-47dd-9a5a-4cf54596e215,2026-08-06 18:07:59.037381,u0033,Alejandro Ayala,IT Admin,IT,5.147.183.18,Sao Paulo,Brazil,Laptop-Mac,sso,ec2_describe,EC2,success,7.1,4927949,0,none,12.4,,none,none
ba4e3144-26f7-4592-abe8-5348cd060f79,2026-08-06 18:16:58.037381,u0026,Nathan Marshall,Contractor,Engineering,76.158.110.181,New York,USA,Laptop-Mac,mfa,dashboard_view,CloudWatch,success,7.0,1327721,0,none,14.2,,none,none
a9d79ed6-e369-497b-9389-bad9623decba,2026-08-06 18:42:09.037381,u0008,Crystal Torres,Sales Rep,Operations,121.95.68.69,Mumbai,India,Mobile-Android,sso,file_download,S3,success,6.1,5749410,0,none,11.0,,none,none
5b924722-4622-49a0-b595-6dd406139150,2026-08-06 18:42:28.037381,u0034,Vickie Jackson,Data Analyst,Engineering,107.176.90.168,Toronto,Canada,Laptop-Windows,password,file_download,S3,success,18.6,1429521,0,none,12.5,,none,none
bdf0547c-3f96-42da-9ac7-3d35af90498d,2026-08-06 18:43:51.037381,u0000,Aaron Castillo,Data Analyst,Engineering,69.116.38.120,Sydney,Australia,Laptop-Mac,mfa,rds_query,RDS,success,20.4,2580019,0,none,7.0,,none,none
aedb8a34-3348-4c97-8bc7-66cab45f6994,2026-08-06 18:44:17.037381,u0023,Amy Navarro,Data Analyst,Engineering,179.221.151.90,Sao Paulo,Brazil,Laptop-Windows,sso,login,AuthService,success,4.1,5714961,0,none,15.0,,none,none
375bd2cf-de36-47f8-9e60-6db01af74d5c,2026-08-06 18:47:03.037381,u0006,Daniel Smith,Data Analyst,Sales,52.8.218.0,Mumbai,India,Linux-Workstation,sso,dashboard_view,CloudWatch,success,46.1,6276787,0,none,6.0,,none,none
3fd85f0b-612b-43e2-9e5e-daa95031aeaa,2026-08-06 18:50:48.037381,u0036,Ashley Park,DevOps Engineer,Engineering,149.116.108.127,Tokyo,Japan,Mobile-iOS,mfa,ec2_describe,EC2,success,15.7,5007847,0,none,12.5,,none,none
1e437d7c-f19f-4724-b160-2b4a8ec58c16,2026-08-06 18:52:47.037381,u0013,Joe Horn,Finance Analyst,Data,176.179.217.232,Sao Paulo,Brazil,Mobile-Android,sso,cloudwatch_view,CloudWatch,success,42.4,2677633,0,none,8.6,,none,none
06477581-5d3d-46ef-9c1b-1fec25c43c09,2026-08-06 18:54:17.037381,u0034,Vickie Jackson,Data Analyst,Engineering,107.176.90.168,Toronto,Canada,Laptop-Windows,password,s3_list,S3,success,8.6,1294566,0,none,4.4,,none,none
7e2aaa53-6812-4533-a18e-1d7a8cd966a7,2026-08-06 18:57:27.037381,u0034,Vickie Jackson,Data Analyst,Engineering,107.176.90.168,Toronto,Canada,Laptop-Windows,mfa,s3_read,S3,success,5.7,1976630,0,none,9.5,,none,none
552a5fea-663a-49fb-945c-2b62f440c800,2026-08-06 18:58:59.037381,u0029,Marissa Howard,Contractor,Data,152.104.139.157,Toronto,Canada,Laptop-Mac,sso,dashboard_view,CloudWatch,success,4.8,5101563,0,none,3.5,,none,none
0f0375e5-7c80-4c70-b592-1fd481ed23e7,2026-08-06 18:59:19.037381,u0031,Holly Callahan,DevOps Engineer,Sales,44.54.83.21,Singapore,Singapore,Laptop-Windows,mfa,rds_query,RDS,success,21.2,3890005,0,none,5.0,,none,none
f17d2d66-fa63-4d31-b9bd-a8dbf88fa38f,2026-08-06 19:04:09.037381,u0038,Dr. Jeanette Spence,Software Engineer,Finance,57.189.14.231,Frankfurt,Germany,Laptop-Windows,mfa,dashboard_view,CloudWatch,success,14.7,4091140,0,none,14.1,,none,none
179b9d3d-9608-4b90-a3ca-6307fb5760c8,2026-08-06 19:10:04.037381,u0038,Dr. Jeanette Spence,Software Engineer,Finance,57.189.14.231,Frankfurt,Germany,Laptop-Windows,mfa,lambda_invoke,Lambda,success,18.5,5453797,0,none,4.8,,none,none
368f7ac8-4052-45b0-9fa4-7d4d38859439,2026-08-06 19:11:06.037381,u0026,Nathan Marshall,Contractor,Engineering,76.158.110.181,New York,USA,Laptop-Mac,password,s3_list,S3,success,14.7,75834,0,none,0.7,,none,none
dedb451b-1820-49b1-a654-555f0d104a40,2026-08-06 19:12:21.037381,u0018,George Vazquez,HR Specialist,Operations,183.246.57.251,Frankfurt,Germany,Laptop-Windows,password,file_download,S3,success,33.8,1666873,0,none,1.0,,none,none
33dca85d-8048-4be0-afb8-ff697bcc6a13,2026-08-06 19:17:11.037381,u0036,Ashley Park,DevOps Engineer,Engineering,149.116.108.127,Tokyo,Japan,Mobile-iOS,password,s3_list,S3,success,13.5,4550266,0,none,2.6,,none,none
12725215-6bce-4d79-bae1-9c81f53b973a,2026-08-06 19:23:40.037381,u0016,Brian Brown,Data Analyst,Data,156.243.71.204,London,UK,Mobile-Android,mfa,s3_read,S3,success,21.8,3719316,0,none,14.4,,none,none
dc7da68a-b750-41d9-bc99-cf90788338a4,2026-08-06 19:23:59.037381,u0009,Morgan Carlson PhD,Finance Analyst,Data,171.237.159.223,Frankfurt,Germany,Mobile-iOS,sso,rds_query,RDS,success,5.1,5921330,0,none,3.9,,none,none
506e99bc-c92a-48aa-98a5-ab035a083ced,2026-08-06 19:33:16.037381,u0014,Crystal Dunn,IT Admin,Data,59.130.174.65,Toronto,Canada,Linux-Workstation,mfa,s3_list,S3,success,18.2,6020855,0,none,14.3,,none,none
23c6a74f-05eb-42bc-a9c0-69e0b0659a3d,2026-08-06 19:33:31.037381,u0025,Ralph Nichols,Sales Rep,Finance,48.85.132.183,Sydney,Australia,Mobile-Android,password,rds_query,RDS,success,15.0,5123173,0,none,10.8,,none,none
231645c3-071e-476e-ac5e-c3a7d350a98e,2026-08-06 19:37:50.037381,u0026,Nathan Marshall,Contractor,Engineering,76.158.110.181,New York,USA,Laptop-Mac,sso,cloudwatch_view,CloudWatch,success,9.0,663072,0,none,8.0,,none,none
678be555-00d2-4eff-b982-a8fce8ac755e,2026-08-06 19:38:59.037381,u0007,Cynthia Smith,Sales Rep,Finance,216.118.24.252,Mumbai,India,Laptop-Windows,mfa,rds_query,RDS,success,34.2,894324,0,none,7.6,,none,none
